12-01-2018 14:00,114770
12-01-2018 15:00,114269
12-01-2018 16:00,94916
12-01-2018 17:00,66921
12-01-2018 18:00,55086
12-01-2018 19:00,37431
12-01-2018 20:00,19683
12-01-2018 21:00,23006
12-01-2018 22:00,15504
12-01-2018 23:00,14389
13-01-2018 00:00,12392
13-01-2018 01:00,3363
13-01-2018 02:00,6655
13-01-2018 03:00,3615
13-01-2018 04:00,2198
13-01-2018 05:00,3808
13-01-2018 06:00,11423
13-01-2018 07:00,1897
13-01-2018 08:00,2564
13-01-2018 09:00,8133
13-01-2018 10:00,9487
13-01-2018 11:00,8796
13-01-2018 12:00,11062
13-01-2018 13:00,14472
13-01-2018 14:00,8297
13-01-2018 15:00,27918
13-01-2018 16:00,15515
13-01-2018 17:00,6318
13-01-2018 18:00,8365
13-01-2018 19:00,9869
13-01-2018 20:00,13186
13-01-2018 21:00,21348
13-01-2018 22:00,9422
13-01-2018 23:00,9993
14-01-2018 00:00,5356
14-01-2018 01:00,4347
14-01-2018 02:00,500
14-01-2018 03:00,4318
14-01-2018 04:00,166
14-01-2018 05:00,830
14-01-2018 06:00,0
14-01-2018 07:00,718
14-01-2018 08:00,1226
14-01-2018 09:00,2372
14-01-2018 10:00,13518
14-01-2018 11:00,5227
14-01-2018 12:00,40037
14-01-2018 13:00,9234
14-01-2018 14:00,25304
14-01-2018 15:00,22328
14-01-2018 16:00,12946
14-01-2018 17:00,17751
14-01-2018 18:00,38577
14-01-2018 19:00,11266
14-01-2018 20:00,12058
14-01-2018 21:00,22607
14-01-2018 22:00,12928
14-01-2018 23:00,17050
15-01-2018 00:00,2603
15-01-2018 01:00,12866
15-01-2018 02:00,10344
15-01-2018 03:00,1390
15-01-2018 04:00,0
15-01-2018 05:00,197
15-01-2018 06:00,123
15-01-2018 07:00,3104
15-01-2018 08:00,10076
15-01-2018 09:00,43563
15-01-2018 10:00,28803
15-01-2018 11:00,64840
15-01-2018 12:00,68507
15-01-2018 13:00,60137
15-01-2018 14:00,62070
15-01-2018 15:00,109591
15-01-2018 16:00,84045
15-01-2018 17:00,69829
15-01-2018 18:00,58241
15-01-2018 19:00,33264
15-01-2018 20:00,14534
15-01-2018 21:00,20723
15-01-2018 22:00,8668
15-01-2018 23:00,5557
16-01-2018 00:00,8983
16-01-2018 01:00,4690
16-01-2018 02:00,391
16-01-2018 03:00,1532
16-01-2018 04:00,532
16-01-2018 05:00,231
16-01-2018 06:00,3064
16-01-2018 07:00,1104
16-01-2018 08:00,10539
16-01-2018 09:00,27766
16-01-2018 10:00,39103
